Company name,CEO,TEL,Address,Category
(주)공간건설,임민자,031-985-0462,(10111) 경기도 김포시 사우동 877， 602호(밀레니엄프라자),[토목공사업][10-1714][정상]/[건축공사업][10-3441][정상]
(주)공간건설,신영기,054-471-8601,(14948) 경기도 시흥시 신천동 761-2 3층,[건축공사업][10-3943][정상]/[실내건축공사업][경북구미2013-1-01][대업종전환]/[실내건축공사업][경북구미2013-1-01][정상]/  ㄴ(주력분야:실내건축공사)/[시설물유지관리업][경북구미2010-29-01][정상]
(주)공간건설산업,박정준,02-479-1265,(05531) 서울특별시 송파구 풍납동 237-22， 2층(신화빌딩),[건축공사업][05-0579][정상]
(주)공간기록,전현우,00-1544-1553,"(06221) 서울특별시 강남구 역삼동 720 , 3층(역삼동, 인호아이피빌딩)",[건축공사업][01-4503][정상]
(주)공간드림,이효주,033-255-2546,(24213) 강원도 춘천시 동면 만천리 산122-52,[건축공사업][11-0559][정상]/[시설물유지관리업][춘천2020-29-03][정상]
(주)공간아키텍,이은주,031-796-7751,(12937) 경기도 하남시 풍산동 389-29，2층(제이에스빌딩),[건축공사업][18-0758][정상]
(주)공간플러스,원유경,031-905-1990,"(10401) 경기도 고양시 일산동구 장항동 771-1 ,13층 1343호",[건축공사업][10-5650][정상]
(주)공감건설,박진철,061-452-7142,(58525) 전라남도 무안군 무안읍 성남리 251,[건축공사업][151153][정상]/[철근ㆍ콘크리트공사업][무안제17-09-03][정상]/  ㄴ(주력분야:철근ㆍ콘크리트공사)/[철근ㆍ콘크리트공사업][무안제17-09-03][대업종전환]/[시설물유지관리업][광주북2013-29-01][정상]
(주)공감건축,조용철,031-464-7855,(14034) 경기도 안양시 만안구 안양동 528-13번지 1705호,[건축공사업][10-3923][정상]/[실내건축공사업][안양-18-01-07][대업종전환]/[실내건축공사업][안양-18-01-07][정상]/  ㄴ(주력분야:실내건축공사)/[시설물유지관리업][안양-20-29-04][정상]
(주)공감대한이앤씨건축사사무소,이현정,051-513-0411,(47889) 부산광역시 동래구 안락동 433-1 상가 201호,[건축공사업][02-1854][정상]/[시설물유지관리업][부산동래 2017-29-2][정상]
(주)공감종합건설,김현재,02-427-0532,(05372) 서울특별시 강동구 둔촌동 494-7，2층,[건축공사업][01-4215][정상]
(주)공감종합건설,조영수,031-921-7767,(10204) 경기도 고양시 일산서구 가좌동 619-12,[건축공사업][01-5074][정상]/[시설물유지관리업][고령2011-29-01][정상]
(주)공감주택건설,정환태,032-876-4828,(22157) 인천광역시 미추홀구 주안동 675-4,[건축공사업][04-1148][정상]
(주)공감플러스,이순재,02-517-3033,(06170) 서울특별시 강남구 삼성동 160-12， 4층(리드빌딩),[건축공사업][10-3473][정상]
(주)공동건설,조성광,043-903-7941,(28465) 충청북도 청주시 흥덕구 봉명동 2712-1 101호,[건축공사업][12-0503][정상]/[가스난방공사업][충북청주 21-27-09][정상]/  ㄴ(주력분야:난방공사(제2종))/[난방시공업 제2종][충북청주 21-27-09][대업종전환]
(주)공영,진성도,033-241-9758,(24407) 강원도 춘천시 동내면 신촌리 314-1 2층,[토목공사업][11-782][정상]/[건축공사업][11-0632][정상]/[토공사업][2011-02-01][폐업 : 2012-12-17]/[석공사업][강원98-04-46][폐업 : 2019-12-27]/[철근ㆍ콘크리트공사업][강원98-10-01][자진반납 : 2004-12-30]/[철물공사업][강원98-11-03][자진반납 : 2005-03-16]/[시설물유지관리업][양구2013-29-01][정상]/[금속구조물ㆍ창호ㆍ온실공사업][강원98-11-03][폐업 : 2011-03-16]
(주)공영종합건설,이성숙,041-567-4232,(31233) 충청남도 천안시 동남구 목천읍 신계리 422-19,[건축공사업][06-0491][정상]
(주)관악,이진철,031-8047-6699,(18482) 경기도 화성시 청계동 510-385,[건축공사업][10-3217][정상]/[조경식재공사업][화성17-16-01][폐업 : 2018-10-23]
(주)관전종합건설,이길영,02-877-2900,(08787) 서울특별시 관악구 봉천동 867-14， 202호(관전지타워),[건축공사업][01-0875][정상]
(주)광나루종합건설,최홍식,02-453-7600,"(04932) 서울특별시 광진구 중곡동 16 , 6층(중곡동)",[건축공사업][01-4952][정상]
(주)광명건설산업,임재선,041-534-5228,(31508) 충청남도 아산시 온천동 1445,[건축공사업][05-0926][정상]
(주)광명종합건설,박태웅,061-363-3807,(57525) 전라남도 곡성군 곡성읍 대평리 820-1,[건축공사업][10-5461][정상]
(주)광명토건,신진기,055-266-9382,"(51515) 경상남도 창원시 성산구 중앙대로 95， 703호 (중앙동, 기산파라다이스빌딩)",[건축공사업][17-0527][정상]
(주)광문종합건설,김영진,031-453-1370,"(14117) 경기도 안양시 동안구 호계동 555-9 , 5동 127호,227호",[건축공사업][10-0038][정상]
(주)광백개발,정보선,02-588-9722,"(06725) 서울특별시 서초구 서초동 1442-5 , 4층",[건축공사업][01-1890][정상]
(주)광백건설,김병형,032-329-9722,(14582) 경기도 부천시 원미구 중동 1123 510호,[건축공사업][01-0558][정상]
(주)광성,박진범,043-731-0246,(29103) 충청북도 영동군 심천면 심천리 205-17,[토목공사업][12-0278][정상]/[건축공사업][12-0603][정상]/[시설물유지관리업][옥천10-29-01][정상]
(주)광성종합건설,정민화,033-743-1064,(26495) 강원도 원주시 문막읍 후용리 487-5 1동 101호(행복재),[건축공사업][01-4334][정상]
(주)광운건설,박세웅,032-816-1396,"(21984) 인천광역시 연수구 송도동 174-1 , 736호",[건축공사업][14-0621][정상]
(주)광장건설,이관석,02-577-7775,"(04969) 서울특별시 광진구 광장동 114 , 706호(광장동, 크레스코빌딩)",[건축공사업][01-4333][정상]
(주)광장종합건설,장운기,061-862-2283,(61217) 광주광역시 북구 중흥동 327-10 3층,"[건축공사업][05-1158][정상]/[도장ㆍ습식방수ㆍ석공사업][장흥제2012-03-01][정상]/  ㄴ(주력분야:도장공사,습식ㆍ방수공사)/[도장공사업][전남해남 2016-05-01][대업종전환]/[시설물유지관리업][장흥제2012-29-02][정상]/[습식ㆍ방수공사업][장흥제2012-03-01][대업종전환]"
(주)광진그린텍,정순성,063-584-2083,(56311) 전라북도 부안군 부안읍 서외리 455-71,[건축공사업][14-0808][정상]/[금속창호ㆍ지붕건축물조립공사업][전북부안2017-07-07][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[시설물유지관리업][전북부안2020-29-09][정상]/[금속구조물ㆍ창호ㆍ온실공사업][전북부안2017-07-07][대업종전환]
(주)광진이앤씨,김현순,052-256-9875,(44766) 울산광역시 남구 야음동 385-35,"[건축공사업][07-0400][정상]/[금속창호ㆍ지붕건축물조립공사업][울산남구 2017-07-04][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사,지붕판금ㆍ건축물조립공사)/[철근ㆍ콘크리트공사업][울산남구2019-09-02][정상]/  ㄴ(주력분야:철근ㆍ콘크리트공사)/[철근ㆍ콘크리트공사업][울산남구2019-09-02][대업종전환]/[강구조물공사업][울산남구2020-18-01][폐업 : 2021-12-31]/[금속구조물ㆍ창호ㆍ온실공사업][울산남구 2017-07-04][대업종전환]/[지붕판금ㆍ건축물조립공사업][울산남구2017-08-04][대업종전환]"
(주)광채종합건설,신채연,02-474-0494,(05637) 서울특별시 송파구 방이동 191-4， 501호(청나빌딩),[건축공사업][01-4109][정상]
(주)광천건설,송민철,053-423-8971,(37308) 경상북도 의성군 안계면 양곡1길 147-22,[건축공사업][03-0116][정상]
(주)광호엔지니어링,김광식,063-272-0545,(54812) 전라북도 전주시 덕진구 전미동2가 530-2 (전미동2가),"[건축공사업][14-0726][정상]/[미장ㆍ방수공사업][광주북2001-03-7][폐업 : 2008-01-09]/[도장ㆍ습식방수ㆍ석공사업][광주북2001-03-7][정상]/  ㄴ(주력분야:도장공사,습식ㆍ방수공사)/[도장공사업][전북전주2020-5-1][대업종전환]/[시설물유지관리업][광주북2001-29-16][정상]/[습식ㆍ방수공사업][광주북2001-03-7][대업종전환]"
(주)광훈건설,홍상훈,042-487-0413,(35261) 대전광역시 서구 탄방동 630,[건축공사업][제06-0343][정상]
(주)광희종합건설,이명희,051-861-3333,(47581) 부산광역시 연제구 연산동 654-2,[건축공사업][05-1000][정상]
(주)교원건설산업,"신현도,이수용",02-415-0700,"(07430) 서울특별시 영등포구 신길동 3741-38, 301호(신길동, 동화빌딩)",[건축공사업][건축-04-0686][정상]
(주)구룡종합건설,윤근호,032-822-7416,(21591) 인천광역시 남동구 만수동 1086-1 ，이삭상가 205호，206호，207호,[건축공사업][건축-04-0027][정상]
(주)구룡종합건설,오완석,055-263-1197,(51496) 경상남도 창원시 성산구 마디미서로 34， 503호(상남동， 보보스빌딩),[건축공사업][170279][정상]
(주)구산건설,구임식,063-273-7732,(54868) 전라북도 전주시 덕진구 만성동 1261-2,[건축공사업][14-0603][정상]
(주)구산건설,김구현,053-621-6883,(41862) 대구 서구 내당동 28-1 내당보성홍실상가 나동 201호,[건축공사업][03-0001][정상]
(주)구선건설,최순자,063-228-3891,"(55000) 전라북도 전주시 완산구 서노송동 568-132 , 지하 1층",[건축공사업][02-0778][정상]
(주)구성엔지니어링,박영복,061-833-0480,(59542) 전남 고흥군 고흥읍 등암리 340,[건축공사업][151131][정상]/[지반조성ㆍ포장공사업][전남14-34][정상]/  ㄴ(주력분야:보링ㆍ그라우팅ㆍ파일공사)/[철근ㆍ콘크리트공사업][전남고흥제2021-09-02][정상]/  ㄴ(주력분야:철근ㆍ콘크리트공사)/[상ㆍ하수도설비공사업][전남13-115][정상]/  ㄴ(주력분야:상ㆍ하수도설비공사)/[철근ㆍ콘크리트공사업][전남담양98-10-02][폐업 : 2008-10-29]/[철근ㆍ콘크리트공사업][전남고흥제2021-09-02][대업종전환]/[상ㆍ하수도설비공사업][전남13-115][대업종전환]/[보링ㆍ그라우팅공사업][전남14-34][대업종전환]/[시설물유지관리업][전남고흥제2008-29-02][정상]
(주)구성이엔드씨,윤석구,02-402-9550,(01114) 서울특별시 강북구 수유동 63 수유프라자 502호，503호，509호,[건축공사업][01-1483][정상]/[기계설비공사업][강북-12-10-01][대업종전환]/[기계가스설비공사업][강북-12-10-01][정상]/  ㄴ(주력분야:기계설비공사)/[난방시공업 제1종][강북-09-26-02][폐업 : 2013-04-11]
(주)구성종합건설,김경애,031-858-9298,"(11439) 경기도 양주시 회정동 345-19 ,2층",[건축공사업][10-5247][정상]
(주)구암종합건설,김성태,02-359-3700,(03460) 서울특별시 은평구 응암동 84-13，605호(선일빌딩),[건축공사업][10-5465][정상]
(주)구양건설,구현석,033-262-0922,(24465) 강원도 춘천시 남산면 창촌리 74-13,[건축공사업][11-0646][정상]/[비계ㆍ구조물해체공사업][춘천2014-06-02][대업종전환]/[구조물해체ㆍ비계공사업][춘천2014-06-02][정상]/  ㄴ(주력분야:구조물해체ㆍ비계공사)/[시설물유지관리업][춘천2016-29-05][정상]
(주)구일종합건설,전형일,02-2157-9000,"(05838) 서울특별시 송파구 문정동 634 , 8층 에프-8019호(문정동, 가든파이브라이프)",[건축공사업][01-4571][정상]
(주)구현종합건설,주성구,054-332-8530,(38896) 경상북도 영천시 남촌강변길 219(도동),[건축공사업][02-1525][정상]
(주)국도산업개발,박명주,062-951-7112,(62272) 광주광역시 광산구 산월동 868-9,[건축공사업][05-0911][정상]/[비계ㆍ구조물해체공사업][광주광산2018-06-01][대업종전환]/[구조물해체ㆍ비계공사업][광주광산2018-06-01][정상]/  ㄴ(주력분야:구조물해체ㆍ비계공사)
(주)국민,윤풍식,061-553-5533,(59146) 전남 완도군 신지면 대곡리 397-3,[건축공사업][151093][정상]/[지반조성ㆍ포장공사업][전남94-16-59][정상]/  ㄴ(주력분야:포장공사)/[토공사업][전남순천98-02-06][자진반납 : 2002-01-16]/[철근ㆍ콘크리트공사업][전남94-10-314][자진반납 : 2002-01-19]/[포장공사업][전남94-16-59][대업종전환]/[시설물유지관리업][순천 2005-29-1][정상]
(주)국민종합건설,김문영,032-564-7849,"(22647) 인천광역시 서구 원당동 825-7 , 삼경프라자 4층 401호",[건축공사업][04-0810][정상]
(주)국방건업,강민식,02-2214-7574,(02546) 서울특별시 동대문구 전농동 295-115 3층,[건축공사업][01-5065][정상]/[시설물유지관리업][동대문-09-29-7][정상]
(주)국보디자인,황창연,02-738-2700,(04003) 서울 마포구 서교동 477-22,"[건축공사업][01-3171][정상]/[실내건축공사업][91-서울-01-28][대업종전환]/[실내건축공사업][91-서울-01-28][정상]/  ㄴ(주력분야:실내건축공사)/[금속창호ㆍ지붕건축물조립공사업][96-서울-08-1][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[석공사업][마포-04-04-01][대업종전환]/[도장ㆍ습식방수ㆍ석공사업][종로-97-05-3][정상]/  ㄴ(주력분야:도장공사,석공사)/[도장공사업][종로-97-05-3][대업종전환]/[철물공사업][종로-97-11-2][폐업 : 2007-08-07]/[기계설비공사업][마포18-10-01][대업종전환]/[기계가스설비공사업][마포18-10-01][정상]/  ㄴ(주력분야:기계설비공사)/[시설물유지관리업][마포-04-29-01][정상]/[금속구조물ㆍ창호ㆍ온실공사업][96-서울-08-1][대업종전환]"
(주)국보산업,박두균,032-873-3103,"(22356) 인천광역시 중구 운북동 784-22 , 1동",[건축공사업][04-1238][정상]
(주)국보종합건설,박주성,031-351-6180,"(18565) 경기도 화성시 우정읍 조암리 793-5 , 2층",[건축공사업][01-4915][정상]
(주)국보종합건설,김창민,02-2651-1355,(07663) 서울특별시 강서구 화곡동 982-13，2층 201호(동도센트리움),[건축공사업][01-4538][정상]
(주)국성,김현국,063-653-9001,(56033) 전라북도 순창군 순창읍 남계리 99-5,[건축공사업][14-0713][정상]/[철근ㆍ콘크리트공사업][전북순창2020-09-02][정상]/  ㄴ(주력분야:철근ㆍ콘크리트공사)/[철근ㆍ콘크리트공사업][전북순창2020-09-02][대업종전환]/[기계설비공사업][전북순창 2009-12-1][대업종전환]/[기계가스설비공사업][전북순창 2009-12-1][정상]/  ㄴ(주력분야:기계설비공사)/[시설물유지관리업][여수 2007-29-02][정상]
(주)국원종합건설,최태열,063-237-3978,"(56036) 전라북도 순창군 순창읍 순화리 112-6 ,1층 118호",[토목공사업][14-0693][정상]/[건축공사업][10-5064][정상]/[시설물유지관리업][고양2006-29-0001][폐업 : 2008-12-29]/[시설물유지관리업][고양2011-29-0002][정상]
(주)국원종합건설,박연원,043-883-1004,"(27663) 충청북도 음성군 대소면 성본리 7, 101호",[건축공사업][01-4455][정상]
(주)국일에스에프건설,이기덕,051-758-3230,(47017) 부산광역시 사상구 주례동 530-5 1동 301호,[건축공사업][02-1757][정상]/[미장ㆍ방수공사업][부산95-03-4][자진반납 : 2005-03-22]/[도장ㆍ습식방수ㆍ석공사업][부산수영95-3-1][정상]/  ㄴ(주력분야:습식ㆍ방수공사)/[시설물유지관리업][부산수영99-29-01][정상]/[습식ㆍ방수공사업][부산수영95-3-1][대업종전환]
